entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-10-27,2025-11-26,SKFINDIA.NS,0.02702702702702703,-0.11887983296422877,-0.12187983296422877,8.108108108108109e-05
2025-10-27,2025-11-26,DIXON.NS,0.02702702702702703,-0.04197021468635165,-0.04497021468635165,8.108108108108109e-05
2025-10-27,2025-11-26,PRESTIGE.NS,0.02702702702702703,-0.058718129803664865,-0.06171812980366487,8.108108108108109e-05
2025-10-27,2025-11-26,SOUTHBANK.NS,0.02702702702702703,0.0387013405739034,0.035701340573903395,8.108108108108109e-05
2025-10-27,2025-11-26,POONAWALLA.NS,0.02702702702702703,-0.036757943675133076,-0.03975794367513308,8.108108108108109e-05
2025-10-27,2025-11-26,RAYMOND.NS,0.02702702702702703,-0.16145077676822972,-0.16445077676822972,8.108108108108109e-05
2025-10-27,2025-11-26,NATCOPHARM.NS,0.02702702702702703,0.11902395225199625,0.11602395225199624,8.108108108108109e-05
2025-10-27,2025-11-26,RADICO.NS,0.02702702702702703,0.02396209076129696,0.020962090761296962,8.108108108108109e-05
2025-11-26,2025-12-26,HDFCBANK.NS,0.02702702702702703,-0.008981140195065795,-0.011981140195065795,8.108108108108109e-05
2025-11-26,2025-12-26,ICICIBANK.NS,0.02702702702702703,-0.0195068992387456,-0.0225068992387456,8.108108108108109e-05
2025-11-26,2025-12-26,POWERGRID.NS,0.02702702702702703,-0.03989159492024241,-0.042891594920242415,8.108108108108109e-05
2025-11-26,2025-12-26,KOTAKBANK.NS,0.02702702702702703,0.03165406070485166,0.02865406070485166,8.108108108108109e-05
2025-11-26,2025-12-26,TECHM.NS,0.02702702702702703,0.05975048558559104,0.05675048558559104,8.108108108108109e-05
2025-11-26,2025-12-26,TATACONSUM.NS,0.02702702702702703,-0.010951991072662537,-0.013951991072662536,8.108108108108109e-05
2025-11-26,2025-12-26,HEROMOTOCO.NS,0.02702702702702703,-0.08147297412624999,-0.08447297412624999,8.108108108108109e-05
2025-11-26,2025-12-26,BAJAJ-AUTO.NS,0.02702702702702703,-0.01354148185616566,-0.01654148185616566,8.108108108108109e-05
2025-11-26,2025-12-26,BANDHANBNK.NS,0.02702702702702703,-0.042763140949070966,-0.04576314094907097,8.108108108108109e-05
2025-11-26,2025-12-26,BEL.NS,0.02702702702702703,-0.03443300351013001,-0.037433003510130014,8.108108108108109e-05
2025-11-26,2025-12-26,GAIL.NS,0.02702702702702703,-0.07667386343270044,-0.07967386343270044,8.108108108108109e-05
2025-11-26,2025-12-26,CANBK.NS,0.02702702702702703,-0.005566574990058415,-0.008566574990058414,8.108108108108109e-05
